order_id,product_id,add_to_cart_order,reordered,cart_order
138,15995,4,1,4
138,22935,3,1,3
138,24363,1,1,1
138,28432,6,0,6
138,29625,2,1,2
138,38890,5,1,5
139,2386,6,1,6
139,14678,1,1,1
139,19678,2,1,2
139,21903,4,1,4
139,22935,3,1,3
139,33731,5,1,5
140,2712,2,1,2
140,4516,1,1,1
140,7898,5,1,5
140,18721,8,1,8
140,22618,9,0,9
140,32655,7,1,7
140,35042,4,1,4
140,43154,6,1,6
140,44560,3,1,3
141,1694,6,0,6
141,6991,5,1,5
141,10957,15,1,15
141,13627,14,1,14
141,13641,13,1,13
141,16696,2,1,2
141,21131,1,1,1
141,23909,8,1,8
141,30913,12,1,12
141,32650,11,1,11
141,34185,9,1,9
141,36316,7,1,7
141,42972,4,1,4
141,43616,3,1,3
141,43693,10,1,10
142,15979,2,1,2
142,19348,1,1,1
142,20269,3,1,3
142,24186,4,1,4
142,32638,5,1,5
142,46222,6,1,6
142,46261,7,1,7
143,277,25,0,25
143,3148,9,1,9
143,4605,4,1,4
143,8518,5,1,5
143,12218,17,0,17
143,13802,16,0,16
143,14850,23,0,23
143,15386,2,1,2
143,15902,10,1,10
143,18498,12,0,12
143,22866,13,1,13
143,24838,14,0,14
143,24852,3,1,3
143,26040,19,0,19
143,29529,24,1,24
143,34067,7,1,7
143,36070,8,1,8
143,37611,22,1,22
143,42352,21,0,21
143,43183,18,0,18
143,45066,11,1,11
143,46844,20,1,20
143,47185,15,0,15
143,47626,1,1,1
143,49098,6,1,6
144,1503,5,0,5
144,7948,14,0,14
144,8424,8,0,8
144,12384,4,1,4
144,17794,13,1,13
144,19448,12,0,12
144,22474,7,0,7
144,24799,6,0,6
144,26047,10,1,10
144,35921,2,1,2
144,43394,3,1,3
144,45437,1,1,1
144,45948,11,0,11
144,46069,9,1,9
145,26348,3,0,3
145,31651,1,0,1
145,35898,2,0,2
146,12078,1,0,1
146,13575,2,1,2
146,13914,12,1,12
146,16797,10,1,10
146,19660,9,1,9
146,21288,4,1,4
146,24135,13,1,13
146,26348,6,1,6
146,30591,8,1,8
146,32303,5,1,5
146,37710,11,1,11
146,41400,7,1,7
146,43352,3,1,3
147,432,1,1,1
147,1360,12,0,12
147,4605,5,1,5
147,5605,6,0,6
147,12838,8,0,8
147,17794,9,0,9
147,21938,3,0,3
147,23537,7,0,7
147,24184,4,1,4
147,26346,2,1,2
147,31433,10,0,10
147,31553,11,0,11
148,1158,11,1,11
148,11712,5,1,5
148,14881,9,1,9
148,21614,14,1,14
148,21903,8,1,8
148,25659,2,0,2
148,26606,12,0,12
148,26940,6,1,6
148,34197,4,1,4
148,34720,10,1,10
148,35951,3,1,3
148,38650,1,0,1
148,47209,13,1,13
148,48364,7,0,7
149,2390,3,0,3
149,15383,1,1,1
149,33129,2,0,2
150,14127,1,1,1
150,21506,3,0,3
150,45645,2,0,2
151,26152,2,1,2
151,30486,4,1,4
151,46931,1,0,1
151,48697,3,1,3
152,4557,4,1,4
152,5161,3,1,3
152,6184,2,1,2
152,13176,1,1,1
152,40969,5,0,5
153,12576,2,0,2
153,19448,8,0,8
153,23765,9,1,9
153,26620,1,0,1
153,33716,6,0,6
153,40599,4,1,4
153,40632,3,1,3
153,47717,5,1,5
153,48493,7,0,7
154,11806,4,0,4
154,25246,2,0,2
154,30489,1,0,1
154,41801,3,1,3
155,7308,1,1,1
155,10749,2,1,2
155,17619,4,1,4
155,18531,5,1,5
155,19048,3,0,3
155,27243,6,0,6
156,12276,4,0,4
156,13829,2,1,2
156,35383,1,1,1
156,42719,3,1,3
156,46720,5,0,5
157,1529,3,1,3
157,3494,2,0,2
157,13984,6,1,6
157,37193,4,1,4
157,39275,5,1,5
157,42768,1,1,1
157,43789,7,1,7
158,11422,7,1,7
158,15712,3,0,3
158,16387,2,1,2
158,24852,6,1,6
158,27966,1,1,1
158,37022,4,0,4
158,47209,8,1,8
158,49683,5,1,5
159,5479,4,1,4
159,17949,3,1,3
159,21616,1,0,1
159,30391,2,1,2
160,21137,2,1,2
160,24390,3,0,3
160,25331,5,0,5
160,25477,4,0,4
160,31915,1,1,1
161,12276,5,1,5
161,14464,2,1,2
161,17334,9,1,9
161,32141,8,1,8
161,32691,4,1,4
161,34047,3,1,3
161,40310,1,1,1
161,48097,7,0,7
161,48800,6,0,6
162,7503,2,0,2
162,8955,11,0,11
162,17560,1,1,1
162,26032,9,0,9
162,27104,5,0,5
162,32959,7,0,7
162,35750,10,0,10
162,38666,8,0,8
162,38944,3,0,3
162,45007,6,1,6
162,47766,4,1,4
163,4920,13,1,13
163,11520,17,1,17
163,13176,7,1,7
163,14211,15,1,15
163,16185,2,1,2
163,19240,14,1,14
163,21616,1,1,1
163,26209,10,1,10
163,26301,16,1,16
163,27966,8,1,8
163,29077,11,1,11
163,30252,18,1,18
163,30391,3,1,3
163,30489,19,1,19
163,31640,12,1,12
163,33731,4,1,4
163,35715,6,1,6
163,39877,5,1,5
163,47888,9,1,9
164,6779,5,0,5
164,28985,4,1,4
164,32689,2,1,2
164,39563,6,0,6
164,40332,1,1,1
164,47626,3,1,3
165,10017,1,1,1
165,13130,9,0,9
165,13838,3,0,3
165,20178,5,1,5
165,22921,4,1,4
165,27521,2,1,2
165,34339,6,1,6
165,38647,8,1,8
165,47626,7,1,7
166,6690,1,1,1
166,11472,6,0,6
166,13536,4,1,4
166,15805,5,0,5
166,17251,9,0,9
166,19850,7,0,7
166,21524,2,1,2
166,25760,3,1,3
166,47734,8,0,8
167,6623,2,1,2
167,10957,1,1,1
167,19019,3,1,3
167,32303,4,0,4
168,18366,4,1,4
168,19736,5,1,5
168,20580,3,1,3
168,27344,1,0,1
168,38145,6,1,6
168,41836,2,0,2
169,6341,9,1,9
169,8021,6,0,6
169,8230,8,0,8
169,21903,1,0,1
169,25020,7,0,7
169,25370,3,1,3
169,25980,5,0,5
169,36777,4,0,4
169,45066,2,1,2
171,14645,1,0,1
171,48226,2,0,2
172,651,4,1,4
172,18441,1,1,1
172,22507,3,1,3
172,33279,2,1,2
173,14409,2,1,2
173,14833,3,1,3
173,17419,5,1,5
173,30169,6,1,6
173,34124,4,1,4
173,42325,1,0,1
174,1463,10,1,10
174,7503,3,0,3
174,11819,7,1,7
174,14332,12,0,12
174,19184,14,0,14
174,24852,1,1,1
174,24964,9,1,9
174,27104,11,1,11
174,28204,5,0,5
174,30884,6,1,6
174,32016,8,0,8
174,41257,13,0,13
174,43961,4,1,4
174,44422,2,0,2
175,1516,4,1,4
175,3025,1,1,1
175,5479,2,1,2
175,11777,8,0,8
175,12015,5,0,5
175,24852,3,1,3
175,27966,10,0,10
175,28849,14,0,14
175,28934,7,1,7
175,32433,9,1,9
175,44349,6,0,6
175,44683,11,1,11
175,46346,12,1,12
175,48720,13,0,13
176,4675,4,1,4
176,5876,1,1,1
176,5991,9,0,9
176,8518,10,1,10
176,17872,3,1,3
176,21267,5,1,5
176,22825,6,0,6
176,22935,8,0,8
176,26497,2,1,2
176,41588,7,0,7
177,1158,4,1,4
177,5022,11,1,11
177,9076,14,1,14
177,19906,12,1,12
177,21903,1,1,1
177,24852,17,1,17
177,27531,3,1,3
177,29987,13,0,13
177,33731,16,0,16
177,35055,9,1,9
177,37766,5,1,5
177,38159,8,1,8
177,40311,10,1,10
177,40723,2,1,2
177,43352,15,1,15
177,46802,7,1,7
177,48299,6,1,6
178,6369,2,0,2
178,49235,1,1,1
179,21616,6,1,6
179,30382,4,1,4
179,31040,2,1,2
179,31242,3,0,3
179,31343,5,0,5
179,40604,1,0,1
180,5825,13,1,13
180,5876,6,1,6
180,7079,17,1,17
180,13176,11,0,11
180,16521,16,1,16
180,17948,8,1,8
180,18234,3,1,3
180,21938,14,1,14
180,22825,10,1,10
180,24933,7,1,7
180,26604,9,1,9
180,27521,2,1,2
180,31717,5,1,5
180,35163,4,1,4
180,37385,1,1,1
180,41960,12,0,12
180,47209,15,1,15
181,7461,6,1,6
181,8903,3,1,3
181,14084,7,1,7
181,20995,1,0,1
181,24852,5,1,5
181,33746,8,1,8
181,35166,2,1,2
181,38456,4,1,4
183,4305,1,1,1
183,6376,3,0,3
183,11512,6,1,6
183,23789,2,1,2
183,31215,5,1,5
183,49247,7,1,7
183,49628,4,1,4
184,1080,8,0,8
184,9710,7,0,7
184,16797,6,1,6
184,21962,1,0,1
184,23405,4,0,4
184,23431,5,1,5
184,24852,2,1,2
184,45265,3,0,3
185,5134,8,1,8
185,11520,4,0,4
185,20899,7,0,7
185,23165,1,1,1
185,24964,2,1,2
185,27392,6,0,6
185,37029,10,0,10
185,37825,9,0,9
185,39812,3,0,3
185,41556,5,0,5
186,7781,1,0,1
186,14947,5,0,5
186,20082,3,0,3
186,20314,9,0,9
186,25830,7,0,7
186,28892,8,0,8
186,41351,6,0,6
186,43692,4,0,4
186,44085,2,0,2
187,4595,7,1,7
187,5077,9,1,9
187,6128,5,1,5
187,16797,8,1,8
187,23687,10,1,10
187,24852,1,1,1
187,30183,2,1,2
187,31869,4,0,4
187,34862,6,1,6
187,41351,3,1,3
188,1025,4,1,4
188,26497,1,1,1
188,30305,6,1,6
188,38275,2,1,2
188,38419,3,1,3
188,48679,5,0,5
189,2966,4,1,4
189,18718,2,0,2
189,19660,3,1,3
189,19894,5,0,5
189,35986,1,1,1
190,3957,5,0,5
190,16797,3,0,3
190,21903,1,0,1
190,22395,8,0,8
190,22959,11,1,11
190,23400,9,0,9
190,23543,4,0,4
190,25659,7,0,7
190,34243,2,0,2
190,42768,10,0,10
190,48104,6,0,6
191,2178,5,1,5
191,12811,4,1,4
191,24325,1,1,1
191,29116,3,1,3
191,41391,2,1,2
192,5677,14,0,14
192,5876,1,1,1
192,8174,6,0,6
192,9598,3,1,3
192,12456,7,0,7
192,15700,8,0,8
192,18224,4,1,4
192,18413,9,1,9
192,19240,10,0,10
192,29117,11,0,11
192,33527,15,0,15
192,36082,5,1,5
192,43295,12,1,12
192,47253,13,0,13
192,49476,2,1,2
193,3545,10,0,10
193,3873,5,1,5
193,12409,1,1,1
193,13176,6,1,6
193,21291,4,0,4
193,29594,12,0,12
193,32028,3,0,3
193,35921,7,1,7
193,36646,8,1,8
193,42001,9,0,9
193,45946,2,0,2
193,49075,11,0,11
194,45,5,1,5
194,1860,4,0,4
194,3149,1,0,1
194,3990,7,1,7
194,13514,2,0,2
194,16275,6,0,6
194,28012,3,0,3
194,29252,8,0,8
195,3066,2,1,2
195,4799,10,1,10
195,5746,9,1,9
195,9366,8,1,8
195,11408,7,1,7
195,13176,1,1,1
195,13629,3,1,3
195,16797,12,1,12
195,22654,17,0,17
195,23734,18,1,18
195,25753,24,0,24
195,30103,15,1,15
195,31343,20,0,20
195,32839,19,0,19
195,33043,23,1,23
195,33845,4,1,4
195,34664,16,1,16
195,34851,25,0,25
195,36522,5,0,5
195,37985,21,1,21
195,38188,22,1,22
195,38777,13,1,13
195,39329,11,1,11
195,43955,6,1,6
195,49683,14,1,14
196,4562,10,0,10
196,13740,1,1,1
196,21137,6,0,6
196,24838,7,1,7
196,25931,8,1,8
196,30774,5,0,5
196,32293,4,0,4
196,33352,9,0,9
196,39561,2,0,2
196,49396,3,0,3
197,2994,1,1,1
197,3142,9,1,9
197,6347,4,1,4
197,19660,6,1,6
197,21137,2,1,2
197,30450,8,1,8
197,42585,7,1,7
197,45535,3,1,3
197,46709,5,1,5
197,47630,10,1,10
198,2421,3,1,3
198,15740,6,0,6
198,20842,4,1,4
198,21417,8,0,8
198,24852,5,1,5
198,27778,10,0,10
198,32374,2,1,2
198,33000,1,1,1
198,45368,7,0,7
198,47893,9,0,9
199,1503,1,1,1
199,1688,7,0,7
199,5077,5,0,5
199,13070,2,0,2
199,13176,4,0,4
199,15097,6,0,6
199,23217,3,1,3
200,196,2,1,2
200,9434,1,0,1
200,19660,3,0,3
201,4605,3,0,3
201,8262,4,0,4
201,14499,6,0,6
201,15269,7,1,7
201,27323,8,0,8
201,28476,1,0,1
201,39507,5,0,5
201,40486,2,0,2
202,20406,1,0,1
203,26348,1,1,1
204,28682,2,1,2
204,29987,3,1,3
204,31343,5,1,5
204,38885,6,1,6
204,39812,4,1,4
204,45368,1,1,1
205,5785,3,1,3
205,25146,1,1,1
205,28836,2,1,2
206,16607,3,1,3
206,20142,5,1,5
206,20211,7,0,7
206,39928,4,1,4
206,40174,2,1,2
206,41787,6,0,6
206,47626,1,0,1
207,2408,4,0,4
207,5385,1,1,1
207,7860,5,0,5
207,22128,3,0,3
207,27360,2,0,2
207,44337,6,0,6
208,1582,5,1,5
208,3880,12,1,12
208,24852,7,1,7
208,28632,6,1,6
208,32429,3,1,3
208,34050,14,1,14
208,34503,4,1,4
208,35350,1,0,1
208,36681,2,1,2
208,36736,11,0,11
208,36849,8,1,8
208,44926,13,1,13
208,45066,9,1,9
208,48395,10,1,10
209,8021,4,0,4
209,16965,3,1,3
209,20842,2,1,2
209,23001,5,0,5
209,39409,1,1,1
210,86,17,1,17
210,5161,10,1,10
210,5479,2,1,2
210,7948,9,0,9
210,10286,15,0,15
210,10504,16,1,16
210,26324,13,1,13
210,27104,8,1,8
210,29650,5,1,5
210,37067,12,0,12
210,39261,14,0,14
210,41757,11,1,11
210,44683,4,0,4
210,45066,7,0,7
210,46969,6,1,6
210,47626,1,1,1
210,48679,3,0,3
211,16797,2,0,2
211,46654,1,0,1
212,8953,4,0,4
212,17122,1,1,1
212,21137,2,1,2
212,40120,3,1,3
213,1158,6,1,6
213,9076,4,1,4
213,9390,3,1,3
213,11941,12,1,12
213,21077,8,1,8
213,21903,9,1,9
213,24852,10,1,10
213,26165,11,1,11
213,27156,2,1,2
213,28553,7,1,7
213,46064,1,0,1
213,46802,5,1,5
214,5499,1,0,1
214,8424,2,0,2
214,21329,5,0,5
214,24852,4,1,4
214,25043,7,0,7
214,25093,6,1,6
214,25890,8,1,8
214,37053,3,0,3
214,40545,9,0,9
215,37215,2,0,2
215,49235,1,0,1
216,3849,7,1,7
216,8667,6,1,6
216,10831,5,1,5
216,14947,8,1,8
216,21137,4,1,4
216,26521,3,1,3
216,32850,1,1,1
216,49520,2,1,2
217,1360,3,0,3
217,3142,2,1,2
217,11262,1,1,1
219,7987,2,1,2
219,13176,1,1,1
219,21903,3,1,3
219,43352,4,1,4
220,3919,1,1,1
220,11432,2,1,2
220,14992,3,1,3
221,4210,8,0,8
221,4658,2,0,2
221,5926,5,0,5
221,24010,1,0,1
221,32156,9,0,9
221,37797,7,0,7
221,39046,6,0,6
221,39097,3,0,3
221,40699,4,0,4
222,8424,6,1,6
222,14267,9,1,9
222,21903,4,1,4
222,24852,1,1,1
222,25043,5,1,5
222,25146,10,1,10
222,28204,7,1,7
222,31343,15,1,15
222,35510,17,1,17
222,35522,3,1,3
222,38012,16,0,16
222,38273,14,1,14
222,42768,11,1,11
222,44765,13,1,13
222,45613,8,1,8
222,46993,18,1,18
222,47626,2,1,2
222,49667,12,1,12
223,307,21,1,21
223,1181,26,1,26
223,1700,20,0,20
223,3999,27,1,27
223,4605,19,1,19
223,4674,13,0,13
223,4895,10,1,10
223,5025,18,1,18
223,5450,16,1,16
223,5636,14,0,14
223,6165,25,0,25
223,14992,22,1,22
223,15483,12,1,12
223,19953,9,1,9
223,23240,1,0,1
223,24852,2,1,2
223,26283,23,1,23
223,27147,24,0,24
223,29487,15,1,15
223,33852,11,1,11
223,39604,4,1,4
223,40733,6,0,6
223,41245,17,0,17
223,44799,3,1,3
223,46172,7,0,7
223,46541,5,1,5
223,47842,8,0,8
224,34,8,1,8
224,148,2,1,2
224,1940,3,1,3
224,12863,15,1,15
224,14910,7,1,7
224,19660,11,1,11
224,21694,17,0,17
224,22620,10,1,10
224,26767,16,0,16
224,27244,13,1,13
224,33548,6,1,6
224,35003,5,1,5
224,43409,12,1,12
224,45681,9,1,9
224,46817,14,0,14
224,47138,1,1,1
224,49235,4,1,4
225,1559,1,1,1
225,8277,6,1,6
225,14947,9,1,9
225,21709,3,1,3
225,24041,4,1,4
225,24852,2,1,2
225,32655,11,0,11
225,33100,7,1,7
225,36011,10,1,10
225,37646,5,1,5
225,47087,8,1,8
227,9551,2,1,2
227,25919,3,1,3
227,31624,4,1,4
227,32784,5,1,5
227,36070,6,1,6
227,45066,1,1,1
228,890,14,0,14
228,7577,3,0,3
228,7628,17,0,17
228,8728,22,1,22
228,13176,24,1,24
228,16757,28,1,28
228,19709,25,0,25
228,21174,8,1,8
228,23054,9,0,9
228,24489,1,1,1
228,24964,18,0,18
228,25122,26,0,26
228,27966,30,0,30
228,28849,15,0,15
228,29180,31,0,31
228,30391,2,0,2
228,34217,12,0,12
228,34224,29,0,29
228,36070,7,1,7
228,36183,5,1,5
228,36406,6,1,6
228,36550,27,1,27
228,41953,19,0,19
228,43086,4,1,4
228,45368,11,1,11
228,45613,13,0,13
228,46206,20,1,20
228,47209,23,1,23
228,47439,10,1,10
228,48716,21,1,21
228,49175,16,0,16
229,11782,5,0,5
229,14579,10,0,10
229,17821,7,0,7
229,18266,8,0,8
229,21108,1,1,1
229,25435,9,0,9
229,27730,3,1,3
229,34276,2,1,2
229,40824,11,0,11
229,41690,6,0,6
229,42495,4,0,4
230,4925,3,0,3
230,26384,2,0,2
230,32689,5,1,5
230,34126,6,1,6
230,36953,7,1,7
230,41177,4,1,4
230,46667,1,0,1
231,1197,16,0,16
231,4798,23,0,23
231,4932,14,0,14
231,8409,15,0,15
231,8572,13,0,13
231,10673,11,0,11
231,11381,20,0,20
231,14464,4,1,4
231,14875,9,1,9
231,21281,21,0,21
231,23621,8,0,8
231,25830,7,0,7
231,26552,12,0,12
231,26824,19,0,19
231,27845,10,1,10
231,28569,22,0,22
231,29471,24,0,24
231,32265,17,0,17
231,36307,5,0,5
231,40203,2,1,2
231,44234,18,0,18
231,44254,6,1,6
231,45896,3,0,3
231,46666,1,1,1
232,4792,8,0,8
232,7521,9,0,9
232,8193,16,0,16
232,10132,7,0,7
232,13176,3,0,3
232,17794,15,0,15
232,17835,1,0,1
232,21137,14,0,14
232,22504,21,0,21
232,22935,17,0,17
232,27086,5,0,5
232,28745,13,0,13
232,29142,12,0,12
232,29558,10,0,10
232,37220,20,0,20
232,37458,18,0,18
232,39055,11,0,11
232,39534,4,0,4
232,40501,2,0,2
232,44204,6,0,6
232,44293,22,0,22
232,45633,19,0,19
233,9076,1,1,1
233,21288,3,1,3
233,43352,2,1,2
234,2086,8,1,8
234,4208,9,0,9
234,8424,3,0,3
234,19019,7,1,7
234,24489,6,1,6
234,24964,4,1,4
234,33401,2,1,2
234,39275,5,1,5
234,46313,1,1,1
234,46372,10,1,10
235,10070,7,1,7
235,10749,1,1,1
235,12099,4,1,4
235,13176,5,1,5
235,15290,9,1,9
235,19816,3,1,3
235,25824,10,1,10
235,29447,2,1,2
235,30233,8,1,8
235,41623,12,0,12
235,44090,11,1,11
235,44632,6,1,6
236,6218,2,1,2
236,10132,11,0,11
236,21616,8,0,8
236,24838,3,1,3
236,25890,7,0,7
236,31824,6,1,6
236,41774,10,0,10
236,44257,4,0,4
236,44632,1,1,1
236,45066,9,0,9
236,45645,5,0,5
237,47626,1,0,1
238,9124,1,1,1
238,23417,4,0,4
238,34217,3,1,3
238,35503,2,1,2
239,5194,15,1,15
239,9339,10,1,10
239,13740,7,1,7
239,16744,14,1,14
239,19382,16,1,16
239,21903,17,1,17
239,22959,1,1,1
239,24838,2,1,2
239,27544,18,1,18
239,29118,11,1,11
239,34126,13,1,13
239,35750,12,1,12
239,35921,5,1,5
239,36764,4,1,4
239,37646,3,1,3
239,41844,6,1,6
239,47209,8,1,8
239,48679,9,1,9
240,2846,9,0,9
240,4889,7,0,7
240,5258,14,1,14
240,8639,13,1,13
240,9076,8,1,8
240,14129,4,0,4
240,18880,6,0,6
240,24010,10,1,10
240,27985,3,1,3
240,29127,2,1,2
240,29978,11,1,11
240,35121,1,1,1
240,39275,12,1,12
240,46720,5,1,5
241,23623,5,1,5
241,39046,4,0,4
241,40332,3,0,3
241,46979,2,1,2
241,47626,1,0,1
242,13176,3,0,3
242,16797,2,1,2
242,19691,1,1,1
243,22281,1,0,1
243,37067,5,0,5
243,37890,2,0,2
243,41213,4,1,4
243,42450,3,0,3
243,45200,6,0,6
244,7014,10,1,10
244,8412,5,1,5
244,19208,8,1,8
244,22935,1,0,1
244,31506,3,1,3
244,35921,2,1,2
244,43122,7,1,7
244,45066,6,1,6
244,47209,9,1,9
244,48679,4,1,4
245,10509,2,0,2
245,32455,1,0,1
246,5785,2,1,2
246,34557,3,1,3
246,36550,1,1,1
247,2969,3,1,3
247,2979,1,0,1
247,4422,14,0,14
247,4496,11,0,11
247,5801,6,1,6
247,6106,7,0,7
247,11051,13,0,13
247,16262,5,1,5
247,23204,16,0,16
247,28058,4,1,4
247,29683,9,1,9
247,30135,2,0,2
247,31596,8,0,8
247,34688,12,0,12
247,39239,10,1,10
247,49185,15,0,15
248,7963,1,1,1
248,8021,14,1,14
248,9689,10,1,10
248,19057,6,1,6
248,21653,13,0,13
248,21903,4,1,4
248,22963,3,1,3
248,26476,11,0,11
248,30718,7,0,7
248,33911,8,0,8
248,36714,9,0,9
248,37630,12,0,12
248,38508,2,1,2
248,44359,5,1,5
249,7806,11,0,11
249,8021,12,0,12
249,8955,9,0,9
249,10644,10,0,10
249,13535,2,1,2
249,14159,8,0,8
249,18908,3,1,3
249,21616,7,0,7
249,27307,1,1,1
249,30290,13,0,13
249,35767,4,0,4
249,41950,6,0,6
249,42719,5,1,5
250,17902,1,1,1
250,38775,2,1,2
251,1158,13,0,13
251,3464,24,0,24
251,5652,14,0,14
251,5876,12,0,12
251,6160,18,0,18
251,7179,10,0,10
251,7936,11,0,11
251,8518,8,1,8
251,8774,19,0,19
251,12409,1,1,1
251,13176,6,1,6
251,21616,7,0,7
251,21903,2,1,2
251,22935,9,1,9
251,23178,5,1,5
251,23375,25,0,25
251,24838,16,1,16
251,26369,21,0,21
251,26606,17,0,17
251,30391,3,1,3
251,31717,23,0,23
251,43789,22,0,22
251,44910,20,0,20
251,46667,4,1,4
251,48679,15,1,15
252,10749,6,1,6
252,11512,1,1,1
252,14814,7,1,7
252,31717,8,1,8
252,39190,5,0,5
252,39599,4,1,4
252,39984,2,0,2
252,46886,3,0,3
253,25256,2,0,2
253,46667,1,0,1
253,47868,3,1,3
254,1194,13,1,13
254,1408,21,1,21
254,4957,5,1,5
254,5077,6,1,6
254,5134,12,1,12
254,5240,20,1,20
254,7021,29,1,29
254,10753,15,1,15
254,11130,25,1,25
254,13176,7,1,7
254,16254,16,1,16
254,17949,8,1,8
254,18471,22,1,22
254,21137,10,1,10
254,22035,9,1,9
254,26329,11,1,11
254,26790,24,1,24
254,27695,3,1,3
254,27966,2,1,2
254,32578,23,0,23
254,33731,27,1,27
254,35688,32,0,32
254,37766,18,1,18
254,38293,19,1,19
254,40706,14,1,14
254,43904,30,1,30
254,44275,1,1,1
254,44560,17,1,17
254,45840,4,1,4
254,47521,28,1,28
254,47629,31,0,31
254,48953,26,1,26
255,872,10,1,10
255,16508,3,0,3
255,23527,14,1,14
255,24852,15,1,15
255,29156,11,1,11
255,30945,1,0,1
255,31748,2,0,2
255,34279,6,1,6
255,34358,9,1,9
255,42085,5,0,5
255,42345,12,1,12
255,44731,8,1,8
255,47049,13,1,13
255,47479,4,1,4
255,47565,7,1,7
256,2180,4,1,4
256,3808,12,0,12
256,16556,14,1,14
256,19348,1,1,1
256,28842,3,1,3
256,29821,15,0,15
256,36533,16,0,16
256,43205,7,1,7
256,43875,8,0,8
256,43958,17,0,17
256,44142,5,1,5
256,45607,13,0,13
256,47052,11,0,11
256,47366,10,1,10
256,47888,9,0,9
256,47993,2,1,2
256,48174,6,1,6
258,3085,5,1,5
258,6348,8,1,8
258,9387,2,1,2
258,16797,6,1,6
258,18523,12,0,12
258,22825,3,1,3
258,24852,1,1,1
258,27086,9,1,9
258,33754,11,0,11
258,39275,7,0,7
258,45066,15,1,15
258,46676,10,0,10
258,46969,4,1,4
258,47029,13,0,13
258,48726,14,0,14
259,1169,2,1,2
259,3957,1,1,1
259,6287,5,0,5
259,6568,4,1,4
259,11688,11,0,11
259,17333,7,0,7
259,20794,8,0,8
259,20947,6,0,6
259,22227,12,0,12
259,33462,13,0,13
259,43295,3,1,3
259,44422,10,0,10
259,44632,9,1,9
260,7542,16,0,16
260,9809,11,1,11
260,18583,12,1,12
260,20589,3,1,3
260,21227,15,0,15
260,23634,6,1,6
260,24852,7,1,7
260,29930,2,1,2
260,36023,10,1,10
260,36956,14,1,14
260,37011,1,1,1
260,41453,9,1,9
260,42585,5,1,5
260,44042,13,0,13
260,46823,4,1,4
260,49683,8,1,8
261,16185,2,1,2
261,17638,10,1,10
261,18567,7,1,7
261,19348,9,1,9
261,24009,4,0,4
261,25890,1,1,1
261,28156,5,1,5
261,46654,3,1,3
261,46906,6,1,6
261,49533,8,0,8
262,6677,4,0,4
262,23339,1,0,1
262,24561,3,0,3
262,34969,2,0,2
263,4180,2,1,2
263,34368,1,0,1
263,37449,4,0,4
263,42431,3,0,3
264,14897,2,0,2
264,31553,3,1,3
264,39023,1,1,1
264,47865,4,1,4
265,1347,23,0,23
265,2141,22,1,22
265,3896,6,1,6
265,4920,28,0,28
265,5373,34,0,34
265,7021,30,0,30
265,9806,29,1,29
265,10768,7,1,7
265,12745,9,1,9
265,13176,3,1,3
265,13776,26,1,26
265,13838,1,1,1
265,17224,17,1,17
265,18200,25,0,25
265,18281,19,0,19
265,18370,5,1,5
265,19678,20,1,20
265,20431,15,1,15
265,21137,11,1,11
265,21162,21,0,21
265,21927,35,0,35
265,22935,36,1,36
265,26604,13,1,13
265,27626,27,1,27
265,27845,2,1,2
265,29898,16,1,16
265,31717,32,1,32
265,32656,33,0,33
265,32689,10,1,10
265,33731,8,1,8
265,38656,18,1,18
265,38772,14,1,14
265,41658,4,1,4
265,42701,24,1,24
265,43352,12,0,12
265,46667,31,0,31
266,14005,5,0,5
266,15923,2,1,2
266,24186,3,0,3
266,34126,4,1,4
266,34358,9,0,9
266,39772,7,1,7
266,41950,1,0,1
266,43183,8,0,8
266,45854,6,1,6
267,8518,8,0,8
267,21137,5,1,5
267,22825,3,1,3
267,26369,9,1,9
267,30707,2,1,2
267,35264,4,1,4
267,39180,7,1,7
267,39877,1,0,1
267,42768,6,0,6
268,44340,1,0,1
269,35715,1,1,1
270,14999,2,0,2
270,21641,3,0,3
270,22275,1,0,1
270,30776,5,0,5
270,32109,6,0,6
270,33189,4,0,4
271,5334,3,1,3
271,20112,4,1,4
271,21372,1,1,1
271,42117,2,0,2
272,812,9,0,9
272,1022,18,1,18
272,1583,6,0,6
272,2119,2,0,2
272,3308,4,1,4
272,4920,17,1,17
272,10897,14,0,14
272,17615,11,1,11
272,19003,15,1,15
272,21288,20,1,20
272,24279,3,0,3
272,31377,10,1,10
272,33109,8,0,8
272,33184,12,0,12
272,34931,13,0,13
272,35752,1,1,1
272,36086,19,1,19
272,37886,7,0,7
272,41729,16,0,16
272,47772,5,0,5
273,5782,8,1,8
273,12305,3,0,3
273,15131,1,0,1
273,16615,2,0,2
273,17896,4,0,4
273,19674,5,0,5
273,35298,7,0,7
273,45877,6,0,6
274,5337,8,1,8
274,13198,10,1,10
274,17872,6,1,6
274,18963,13,0,13
274,24852,2,1,2
274,27156,3,1,3
274,28204,4,1,4
274,31506,5,0,5
274,32760,9,1,9
274,34530,12,1,12
274,35535,7,1,7
274,41238,11,1,11
274,48094,1,1,1
275,4799,3,1,3
275,8277,2,1,2
275,9755,10,0,10
275,17284,13,1,13
275,20995,8,1,8
275,22031,9,1,9
275,22853,6,1,6
275,24852,1,1,1
275,27156,5,1,5
275,28986,12,1,12
275,33731,4,1,4
275,37270,7,1,7
275,47042,11,0,11
